code wahlberechtigte waehler nichtwaehler wahlbeteiligung_pct gemeinde art_der_stimme ungueltige_stimmen ungueltige_stimmen_pct gueltige_stimmen csu_absolut csu spd_absolut spd gruene_absolut gruene linke_absolut linke sonstige_absolut sonstige jahr region
771165 1251 939 312 75.1 Sielenbach E 10 1.1 929 645 69.4 101 10.9 50 5.4 24 2.6 109 11.7 2013 gemeinde
771165 1251 939 312 75.1 Sielenbach Z 5 0.5 934 588 63 93 10 45 4.8 26 2.8 182 19.5 2013 gemeinde
776126 2135 1555 580 72.8 Sigmarszell E 10 0.6 1545 936 60.6 235 15.2 170 11 46 3 158 10.2 2013 gemeinde
776126 2135 1555 580 72.8 Sigmarszell Z 8 0.5 1547 807 52.2 203 13.1 176 11.4 50 3.2 311 20.1 2013 gemeinde
277145 7061 4221 2840 59.8 Simbach a.Inn, St E 45 1.1 4176 2368 56.7 678 16.2 198 4.7 108 2.6 824 19.7 2013 gemeinde
277145 7061 4221 2840 59.8 Simbach a.Inn, St Z 42 1 4179 2398 57.4 693 16.6 248 5.9 128 3.1 712 17 2013 gemeinde
279135 2896 1935 961 66.8 Simbach, M E 28 1.4 1907 1273 66.8 246 12.9 96 5 32 1.7 260 13.6 2013 gemeinde
279135 2896 1935 961 66.8 Simbach, M Z 12 0.6 1923 1181 61.4 250 13 102 5.3 32 1.7 358 18.6 2013 gemeinde
574158 2525 1904 621 75.4 Simmelsdorf E 20 1.1 1884 1059 56.2 446 23.7 121 6.4 54 2.9 204 10.8 2013 gemeinde
574158 2525 1904 621 75.4 Simmelsdorf Z 14 0.7 1890 939 49.7 412 21.8 166 8.8 65 3.4 308 16.3 2013 gemeinde
575163 739 616 123 83.4 Simmershofen E 1 0.2 615 444 72.2 63 10.2 56 9.1 12 2 40 6.5 2013 gemeinde
575163 739 616 123 83.4 Simmershofen Z 1 0.2 615 400 65 67 10.9 44 7.2 19 3.1 85 13.8 2013 gemeinde
190153 889 654 235 73.6 Sindelsdorf E 13 2 641 356 55.5 115 17.9 44 6.9 22 3.4 104 16.2 2013 gemeinde
190153 889 654 235 73.6 Sindelsdorf Z 13 2 641 343 53.5 110 17.2 50 7.8 19 3 119 18.6 2013 gemeinde
375199 5332 4228 1104 79.3 Sinzing E 37 0.9 4191 2000 47.7 914 21.8 402 9.6 124 3 751 17.9 2013 gemeinde
375199 5332 4228 1104 79.3 Sinzing Z 25 0.6 4203 1994 47.4 814 19.4 439 10.4 154 3.7 802 19.1 2013 gemeinde
187174 1984 1535 449 77.4 Söchtenau E 15 1 1520 905 59.5 125 8.2 144 9.5 22 1.4 324 21.3 2013 gemeinde
187174 1984 1535 449 77.4 Söchtenau Z 9 0.6 1526 894 58.6 159 10.4 135 8.8 23 1.5 315 20.6 2013 gemeinde
577168 1241 822 419 66.2 Solnhofen E 9 1.1 813 349 42.9 341 41.9 30 3.7 25 3.1 68 8.4 2013 gemeinde
577168 1241 822 419 66.2 Solnhofen Z 4 0.5 818 346 42.3 272 33.3 48 5.9 36 4.4 116 14.2 2013 gemeinde
675169 1072 918 154 85.6 Sommerach E 10 1.1 908 522 57.5 145 16 58 6.4 38 4.2 145 16 2013 gemeinde
675169 1072 918 154 85.6 Sommerach Z 7 0.8 911 478 52.5 127 13.9 57 6.3 38 4.2 211 23.2 2013 gemeinde
679187 1428 1192 236 83.5 Sommerhausen, M E 4 0.3 1188 619 52.1 290 24.4 111 9.3 28 2.4 140 11.8 2013 gemeinde
679187 1428 1192 236 83.5 Sommerhausen, M Z 4 0.3 1188 561 47.2 271 22.8 122 10.3 37 3.1 197 16.6 2013 gemeinde
671153 907 661 246 72.9 Sommerkahl E 10 1.5 651 354 54.4 160 24.6 41 6.3 17 2.6 79 12.1 2013 gemeinde
671153 907 661 246 72.9 Sommerkahl Z 8 1.2 653 346 53 138 21.1 42 6.4 21 3.2 106 16.2 2013 gemeinde
679188 635 553 82 87.1 Sonderhofen E 5 0.9 548 429 78.3 41 7.5 20 3.6 8 1.5 50 9.1 2013 gemeinde
679188 635 553 82 87.1 Sonderhofen Z 4 0.7 549 376 68.5 41 7.5 27 4.9 10 1.8 95 17.3 2013 gemeinde
673167 789 504 285 63.9 Sondheim v.d.Rhön E 4 0.8 500 295 59 115 23 24 4.8 19 3.8 47 9.4 2013 gemeinde
673167 789 504 285 63.9 Sondheim v.d.Rhön Z 1 0.2 503 252 50.1 126 25 22 4.4 14 2.8 89 17.7 2013 gemeinde
473166 4112 2919 1193 71 Sonnefeld E 14 0.5 2905 1476 50.8 950 32.7 103 3.5 109 3.8 267 9.2 2013 gemeinde
473166 4112 2919 1193 71 Sonnefeld Z 23 0.8 2896 1392 48.1 846 29.2 129 4.5 121 4.2 408 14.1 2013 gemeinde
275148 1171 737 434 62.9 Sonnen E 7 0.9 730 515 70.5 84 11.5 14 1.9 28 3.8 89 12.2 2013 gemeinde
275148 1171 737 434 62.9 Sonnen Z 9 1.2 728 469 64.4 88 12.1 12 1.6 30 4.1 129 17.7 2013 gemeinde
778196 1964 1488 476 75.8 Sontheim E 10 0.7 1478 924 62.5 182 12.3 90 6.1 34 2.3 248 16.8 2013 gemeinde
778196 1964 1488 476 75.8 Sontheim Z 10 0.7 1478 862 58.3 172 11.6 115 7.8 38 2.6 291 19.7 2013 gemeinde
780139 16768 11370 5398 67.8 Sonthofen, St E 120 1.1 11250 6712 59.7 2107 18.7 1002 8.9 410 3.6 1019 9.1 2013 gemeinde
780139 16768 11370 5398 67.8 Sonthofen, St Z 70 0.6 11300 5774 51.1 1967 17.4 1045 9.2 393 3.5 2121 18.8 2013 gemeinde
187176 2212 1590 622 71.9 Soyen E 12 0.8 1578 904 57.3 140 8.9 155 9.8 24 1.5 355 22.5 2013 gemeinde
187176 2212 1590 622 71.9 Soyen Z 12 0.8 1578 882 55.9 196 12.4 175 11.1 35 2.2 290 18.4 2013 gemeinde
576147 4054 2988 1066 73.7 Spalt, St E 27 0.9 2961 1765 59.6 572 19.3 222 7.5 98 3.3 304 10.3 2013 gemeinde
576147 4054 2988 1066 73.7 Spalt, St Z 31 1 2957 1586 53.6 581 19.6 210 7.1 99 3.3 481 16.3 2013 gemeinde
572154 1454 1211 243 83.3 Spardorf E 2 0.2 1209 582 48.1 313 25.9 157 13 38 3.1 119 9.8 2013 gemeinde
572154 1454 1211 243 83.3 Spardorf Z 5 0.4 1206 489 40.5 288 23.9 182 15.1 41 3.4 206 17.1 2013 gemeinde
475174 1380 1002 378 72.6 Sparneck, M E 15 1.5 987 538 54.5 279 28.3 66 6.7 43 4.4 61 6.2 2013 gemeinde
475174 1380 1002 378 72.6 Sparneck, M Z 9 0.9 993 462 46.5 283 28.5 54 5.4 45 4.5 149 15 2013 gemeinde
180133 557 424 133 76.1 Spatzenhausen E 3 0.7 421 280 66.5 47 11.2 23 5.5 12 2.9 59 14 2013 gemeinde
180133 557 424 133 76.1 Spatzenhausen Z 4 0.9 420 279 66.4 34 8.1 23 5.5 13 3.1 71 16.9 2013 gemeinde
472190 4614 3140 1474 68.1 Speichersdorf E 36 1.1 3104 1800 58 781 25.2 126 4.1 71 2.3 326 10.5 2013 gemeinde
472190 4614 3140 1474 68.1 Speichersdorf Z 29 0.9 3111 1679 54 715 23 122 3.9 87 2.8 508 16.3 2013 gemeinde
374157 880 724 156 82.3 Speinshart E 10 1.4 714 378 52.9 55 7.7 149 20.9 9 1.3 123 17.2 2013 gemeinde
374157 880 724 156 82.3 Speinshart Z 12 1.7 712 417 58.6 96 13.5 58 8.1 25 3.5 116 16.3 2013 gemeinde
272149 3246 1921 1325 59.2 Spiegelau E 20 1 1901 1002 52.7 393 20.7 167 8.8 90 4.7 249 13.1 2013 gemeinde
272149 3246 1921 1325 59.2 Spiegelau Z 11 0.6 1910 971 50.8 410 21.5 88 4.6 111 5.8 330 17.3 2013 gemeinde
471189 997 803 194 80.5 Stadelhofen E 2 0.2 801 590 73.7 55 6.9 17 2.1 18 2.2 121 15.1 2013 gemeinde
471189 997 803 194 80.5 Stadelhofen Z 4 0.5 799 543 68 59 7.4 23 2.9 23 2.9 151 18.9 2013 gemeinde
376167 445 326 119 73.3 Stadlern E 4 1.2 322 121 37.6 136 42.2 10 3.1 10 3.1 45 14 2013 gemeinde
376167 445 326 119 73.3 Stadlern Z 5 1.5 321 130 40.5 113 35.2 10 3.1 19 5.9 49 15.3 2013 gemeinde
772202 11123 8228 2895 74 Stadtbergen, St E 64 0.8 8164 4612 56.5 1763 21.6 686 8.4 244 3 859 10.5 2013 gemeinde
772202 11123 8228 2895 74 Stadtbergen, St Z 52 0.6 8176 3928 48 1755 21.5 774 9.5 294 3.6 1425 17.4 2013 gemeinde
678181 3324 2401 923 72.2 Stadtlauringen, M E 45 1.9 2356 1442 61.2 452 19.2 109 4.6 120 5.1 233 9.9 2013 gemeinde
678181 3324 2401 923 72.2 Stadtlauringen, M Z 27 1.1 2374 1368 57.6 409 17.2 129 5.4 109 4.6 359 15.1 2013 gemeinde
676158 1159 764 395 65.9 Stadtprozelten, St E 15 2 749 390 52.1 175 23.4 31 4.1 34 4.5 119 15.9 2013 gemeinde
676158 1159 764 395 65.9 Stadtprozelten, St Z 19 2.5 745 360 48.3 173 23.2 30 4 41 5.5 141 18.9 2013 gemeinde
477156 2697 1826 871 67.7 Stadtsteinach, St E 23 1.3 1803 976 54.1 431 23.9 39 2.2 47 2.6 310 17.2 2013 gemeinde
477156 2697 1826 871 67.7 Stadtsteinach, St Z 19 1 1807 977 54.1 394 21.8 59 3.3 59 3.3 318 17.6 2013 gemeinde
278189 1106 805 301 72.8 Stallwang E 12 1.5 793 550 69.4 117 14.8 18 2.3 8 1 100 12.6 2013 gemeinde
278189 1106 805 301 72.8 Stallwang Z 10 1.2 795 506 63.6 90 11.3 26 3.3 15 1.9 158 19.9 2013 gemeinde
475175 1992 1416 576 71.1 Stammbach, M E 16 1.1 1400 779 55.6 385 27.5 56 4 67 4.8 113 8.1 2013 gemeinde
475175 1992 1416 576 71.1 Stammbach, M Z 16 1.1 1400 663 47.4 357 25.5 61 4.4 69 4.9 250 17.9 2013 gemeinde
171130 816 605 211 74.1 Stammham E 8 1.3 597 389 65.2 86 14.4 21 3.5 15 2.5 86 14.4 2013 gemeinde
171130 816 605 211 74.1 Stammham Z 8 1.3 597 342 57.3 92 15.4 23 3.9 16 2.7 124 20.8 2013 gemeinde
176161 2870 2108 762 73.4 Stammham E 16 0.8 2092 1296 62 369 17.6 135 6.5 67 3.2 225 10.8 2013 gemeinde
176161 2870 2108 762 73.4 Stammham Z 14 0.7 2094 1174 56.1 398 19 126 6 47 2.2 349 16.7 2013 gemeinde
372161 1735 1181 554 68.1 Stamsried, M E 11 0.9 1170 803 68.6 151 12.9 29 2.5 37 3.2 150 12.8 2013 gemeinde
372161 1735 1181 554 68.1 Stamsried, M Z 20 1.7 1161 698 60.1 134 11.5 54 4.7 36 3.1 239 20.6 2013 gemeinde
188139 16589 12631 3958 76.1 Starnberg, St E 138 1.1 12493 6239 49.9 2123 17 1175 9.4 320 2.6 2636 21.1 2013 gemeinde
188139 16589 12631 3958 76.1 Starnberg, St Z 60 0.5 12571 5894 46.9 1987 15.8 1227 9.8 311 2.5 3152 25.1 2013 gemeinde
189146 870 624 246 71.7 Staudach-Egerndach E 7 1.1 617 366 59.3 112 18.2 44 7.1 51 8.3 44 7.1 2013 gemeinde
189146 870 624 246 71.7 Staudach-Egerndach Z 4 0.6 620 338 54.5 110 17.7 39 6.3 28 4.5 105 16.9 2013 gemeinde
471191 5421 3922 1499 72.3 Stegaurach E 28 0.7 3894 2111 54.2 816 21 288 7.4 120 3.1 559 14.4 2013 gemeinde
471191 5421 3922 1499 72.3 Stegaurach Z 24 0.6 3898 1954 50.1 677 17.4 309 7.9 147 3.8 811 20.8 2013 gemeinde
573127 10842 8094 2748 74.7 Stein, St E 60 0.7 8034 4086 50.9 2201 27.4 495 6.2 352 4.4 900 11.2 2013 gemeinde
573127 10842 8094 2748 74.7 Stein, St Z 80 1 8014 3584 44.7 1992 24.9 635 7.9 383 4.8 1420 17.7 2013 gemeinde
278190 2361 1628 733 69 Steinach E 14 0.9 1614 997 61.8 286 17.7 50 3.1 45 2.8 236 14.6 2013 gemeinde
278190 2361 1628 733 69 Steinach Z 12 0.7 1616 939 58.1 249 15.4 79 4.9 43 2.7 306 18.9 2013 gemeinde
476175 2610 1998 612 76.6 Steinbach a.Wald E 19 1 1979 1139 57.6 440 22.2 21 1.1 40 2 339 17.1 2013 gemeinde
476175 2610 1998 612 76.6 Steinbach a.Wald Z 28 1.4 1970 1131 57.4 544 27.6 25 1.3 37 1.9 233 11.8 2013 gemeinde
376168 1496 1037 459 69.3 Steinberg am See E 11 1.1 1026 487 47.5 351 34.2 45 4.4 28 2.7 115 11.2 2013 gemeinde
376168 1496 1037 459 69.3 Steinberg am See Z 15 1.4 1022 487 47.7 293 28.7 49 4.8 33 3.2 160 15.7 2013 gemeinde
771168 724 535 189 73.9 Steindorf E 7 1.3 528 326 61.7 91 17.2 38 7.2 14 2.7 59 11.2 2013 gemeinde
771168 724 535 189 73.9 Steindorf Z 4 0.7 531 298 56.1 79 14.9 44 8.3 16 3 94 17.7 2013 gemeinde
677186 1780 1393 387 78.3 Steinfeld E 25 1.8 1368 766 56 224 16.4 120 8.8 33 2.4 225 16.4 2013 gemeinde
677186 1780 1393 387 78.3 Steinfeld Z 17 1.2 1376 727 52.8 235 17.1 107 7.8 37 2.7 270 19.6 2013 gemeinde
190154 2075 1409 666 67.9 Steingaden E 24 1.7 1385 948 68.4 115 8.3 80 5.8 32 2.3 210 15.2 2013 gemeinde
190154 2075 1409 666 67.9 Steingaden Z 6 0.4 1403 877 62.5 121 8.6 88 6.3 21 1.5 296 21.1 2013 gemeinde
175137 2955 2128 827 72 Steinhöring E 10 0.5 2118 1324 62.5 363 17.1 147 6.9 28 1.3 256 12.1 2013 gemeinde
175137 2955 2128 827 72 Steinhöring Z 10 0.5 2118 1197 56.5 308 14.5 188 8.9 37 1.7 388 18.3 2013 gemeinde
177138 952 715 237 75.1 Steinkirchen E 9 1.3 706 446 63.2 83 11.8 29 4.1 8 1.1 140 19.8 2013 gemeinde
177138 952 715 237 75.1 Steinkirchen Z 7 1 708 427 60.3 80 11.3 25 3.5 8 1.1 168 23.7 2013 gemeinde
571205 1012 757 255 74.8 Steinsfeld E 5 0.7 752 425 56.5 145 19.3 37 4.9 52 6.9 93 12.4 2013 gemeinde
571205 1012 757 255 74.8 Steinsfeld Z 4 0.5 753 382 50.7 152 20.2 44 5.8 34 4.5 141 18.7 2013 gemeinde
476177 2951 2210 741 74.9 Steinwiesen, M E 28 1.3 2182 1511 69.2 391 17.9 41 1.9 42 1.9 197 9 2013 gemeinde
476177 2951 2210 741 74.9 Steinwiesen, M Z 38 1.7 2172 1352 62.2 418 19.2 56 2.6 50 2.3 296 13.6 2013 gemeinde
187177 7855 5875 1980 74.8 Stephanskirchen E 64 1.1 5811 3279 56.4 776 13.4 570 9.8 135 2.3 1051 18.1 2013 gemeinde
187177 7855 5875 1980 74.8 Stephanskirchen Z 56 1 5819 3096 53.2 891 15.3 529 9.1 147 2.5 1156 19.9 2013 gemeinde
271151 2411 1641 770 68.1 Stephansposching E 16 1 1625 1110 68.3 237 14.6 51 3.1 46 2.8 181 11.1 2013 gemeinde
271151 2411 1641 770 68.1 Stephansposching Z 13 0.8 1628 1037 63.7 248 15.2 63 3.9 39 2.4 241 14.8 2013 gemeinde
778199 1074 770 304 71.7 Stetten E 9 1.2 761 546 71.7 53 7 35 4.6 13 1.7 114 15 2013 gemeinde
778199 1074 770 304 71.7 Stetten Z 9 1.2 761 504 66.2 59 7.8 33 4.3 18 2.4 147 19.3 2013 gemeinde
674201 924 690 234 74.7 Stettfeld E 13 1.9 677 378 55.8 165 24.4 45 6.6 20 3 69 10.2 2013 gemeinde
674201 924 690 234 74.7 Stettfeld Z 7 1 683 371 54.3 146 21.4 38 5.6 21 3.1 107 15.7 2013 gemeinde
776127 1401 1019 382 72.7 Stiefenhofen E 7 0.7 1012 728 71.9 115 11.4 73 7.2 30 3 66 6.5 2013 gemeinde
776127 1401 1019 382 72.7 Stiefenhofen Z 2 0.2 1017 660 64.9 105 10.3 87 8.6 21 2.1 144 14.2 2013 gemeinde
476178 4249 3129 1120 73.6 Stockheim E 38 1.2 3091 1824 59 724 23.4 69 2.2 87 2.8 387 12.5 2013 gemeinde
476178 4249 3129 1120 73.6 Stockheim Z 38 1.2 3091 1661 53.7 744 24.1 83 2.7 96 3.1 507 16.4 2013 gemeinde
673170 884 646 238 73.1 Stockheim E 8 1.2 638 395 61.9 121 19 42 6.6 21 3.3 59 9.2 2013 gemeinde
673170 884 646 238 73.1 Stockheim Z 7 1.1 639 342 53.5 108 16.9 37 5.8 16 2.5 136 21.3 2013 gemeinde
671155 5354 3743 1611 69.9 Stockstadt a.Main, M E 57 1.5 3686 1691 45.9 1135 30.8 173 4.7 109 3 578 15.7 2013 gemeinde
671155 5354 3743 1611 69.9 Stockstadt a.Main, M Z 51 1.4 3692 1602 43.4 1040 28.2 240 6.5 131 3.5 679 18.4 2013 gemeinde
374158 1182 915 267 77.4 Störnstein E 11 1.2 904 433 47.9 212 23.5 34 3.8 10 1.1 215 23.8 2013 gemeinde
374158 1182 915 267 77.4 Störnstein Z 6 0.7 909 436 48 221 24.3 52 5.7 13 1.4 187 20.6 2013 gemeinde
777171 1476 1084 392 73.4 Stötten a.Auerberg E 7 0.6 1077 722 67 87 8.1 49 4.5 18 1.7 201 18.7 2013 gemeinde
777171 1476 1084 392 73.4 Stötten a.Auerberg Z 8 0.7 1076 705 65.5 102 9.5 52 4.8 25 2.3 192 17.8 2013 gemeinde
777172 1418 1030 388 72.6 Stöttwang E 6 0.6 1024 652 63.7 135 13.2 67 6.5 27 2.6 143 14 2013 gemeinde
777172 1418 1030 388 72.6 Stöttwang Z 6 0.6 1024 548 53.5 152 14.8 77 7.5 35 3.4 212 20.7 2013 gemeinde
673171 752 542 210 72.1 Strahlungen E 3 0.6 539 389 72.2 71 13.2 31 5.8 20 3.7 28 5.2 2013 gemeinde
673171 752 542 210 72.1 Strahlungen Z 7 1.3 535 365 68.2 66 12.3 25 4.7 15 2.8 64 12 2013 gemeinde
278192 2524 1677 847 66.4 Straßkirchen E 15 0.9 1662 1069 64.3 265 15.9 39 2.3 29 1.7 260 15.6 2013 gemeinde
278192 2524 1677 847 66.4 Straßkirchen Z 12 0.7 1665 1028 61.7 243 14.6 46 2.8 30 1.8 318 19.1 2013 gemeinde
184144 2194 1766 428 80.5 Straßlach-Dingharting E 16 0.9 1750 1091 62.3 213 12.2 168 9.6 17 1 261 14.9 2013 gemeinde
184144 2194 1766 428 80.5 Straßlach-Dingharting Z 9 0.5 1757 953 54.2 203 11.6 140 8 29 1.7 432 24.6 2013 gemeinde
263000 34677 20027 14650 57.8 Straubing, Krfr. St E 172 0.9 19855 11498 57.9 3964 20 688 3.5 751 3.8 2954 14.9 2013 gemeinde
263000 34677 20027 14650 57.8 Straubing, Krfr. St Z 129 0.6 19898 10826 54.4 3577 18 976 4.9 868 4.4 3651 18.3 2013 gemeinde
471195 6273 4431 1842 70.6 Strullendorf E 31 0.7 4400 1863 42.3 1870 42.5 148 3.4 119 2.7 400 9.1 2013 gemeinde
471195 6273 4431 1842 70.6 Strullendorf Z 30 0.7 4401 2268 51.5 965 21.9 269 6.1 166 3.8 733 16.7 2013 gemeinde
277147 1090 690 400 63.3 Stubenberg E 7 1 683 395 57.8 93 13.6 38 5.6 23 3.4 134 19.6 2013 gemeinde
277147 1090 690 400 63.3 Stubenberg Z 8 1.2 682 376 55.1 100 14.7 50 7.3 23 3.4 133 19.5 2013 gemeinde
376169 1331 973 358 73.1 Stulln E 7 0.7 966 469 48.6 332 34.4 26 2.7 30 3.1 109 11.3 2013 gemeinde
376169 1331 973 358 73.1 Stulln Z 8 0.8 965 529 54.8 202 20.9 39 4 36 3.7 159 16.5 2013 gemeinde
575165 1863 1398 465 75 Sugenheim, M E 10 0.7 1388 894 64.4 226 16.3 115 8.3 20 1.4 133 9.6 2013 gemeinde
575165 1863 1398 465 75 Sugenheim, M Z 16 1.1 1382 781 56.5 256 18.5 95 6.9 33 2.4 217 15.7 2013 gemeinde
676160 5429 3840 1589 70.7 Sulzbach a.Main, M E 79 2.1 3761 1955 52 732 19.5 259 6.9 123 3.3 692 18.4 2013 gemeinde
676160 5429 3840 1589 70.7 Sulzbach a.Main, M Z 58 1.5 3782 1919 50.7 719 19 324 8.6 112 3 708 18.7 2013 gemeinde
371151 15500 9937 5563 64.1 Sulzbach-Rosenberg, St E 109 1.1 9828 4600 46.8 3187 32.4 404 4.1 504 5.1 1133 11.5 2013 gemeinde
371151 15500 9937 5563 64.1 Sulzbach-Rosenberg, St Z 101 1 9836 4496 45.7 2777 28.2 612 6.2 458 4.7 1493 15.2 2013 gemeinde
780140 3736 2831 905 75.8 Sulzberg, M E 32 1.1 2799 1820 65 320 11.4 217 7.8 63 2.3 379 13.5 2013 gemeinde
780140 3736 2831 905 75.8 Sulzberg, M Z 22 0.8 2809 1682 59.9 320 11.4 246 8.8 65 2.3 496 17.7 2013 gemeinde
673172 922 673 249 73 Sulzdorf a.d.Lederhecke E 7 1 666 368 55.3 129 19.4 39 5.9 36 5.4 94 14.1 2013 gemeinde
673172 922 673 249 73 Sulzdorf a.d.Lederhecke Z 7 1 666 318 47.7 137 20.6 37 5.6 43 6.5 131 19.7 2013 gemeinde
174146 1960 1454 506 74.2 Sulzemoos E 18 1.2 1436 958 66.7 193 13.4 55 3.8 31 2.2 199 13.9 2013 gemeinde
174146 1960 1454 506 74.2 Sulzemoos Z 10 0.7 1444 881 61 186 12.9 65 4.5 28 1.9 284 19.7 2013 gemeinde
673173 1378 1014 364 73.6 Sulzfeld E 21 2.1 993 648 65.3 161 16.2 43 4.3 48 4.8 93 9.4 2013 gemeinde
673173 1378 1014 364 73.6 Sulzfeld Z 18 1.8 996 609 61.1 144 14.5 46 4.6 41 4.1 156 15.7 2013 gemeinde
675170 1115 845 270 75.8 Sulzfeld a.Main E 8 0.9 837 546 65.2 128 15.3 57 6.8 22 2.6 84 10 2013 gemeinde
675170 1115 845 270 75.8 Sulzfeld a.Main Z 6 0.7 839 488 58.2 127 15.1 49 5.8 22 2.6 153 18.2 2013 gemeinde
678183 1613 1243 370 77.1 Sulzheim E 23 1.9 1220 796 65.2 178 14.6 45 3.7 85 7 116 9.5 2013 gemeinde
678183 1613 1243 370 77.1 Sulzheim Z 19 1.5 1224 744 60.8 170 13.9 61 5 73 6 176 14.4 2013 gemeinde
672155 737 621 116 84.3 Sulzthal, M E 10 1.6 611 316 51.7 131 21.4 97 15.9 27 4.4 40 6.5 2013 gemeinde
672155 737 621 116 84.3 Sulzthal, M Z 6 1 615 327 53.2 125 20.3 52 8.5 24 3.9 87 14.1 2013 gemeinde
375201 1589 1085 504 68.3 Sünching E 10 0.9 1075 647 60.2 161 15 62 5.8 31 2.9 174 16.2 2013 gemeinde
375201 1589 1085 504 68.3 Sünching Z 13 1.2 1072 620 57.8 153 14.3 60 5.6 38 3.5 201 18.8 2013 gemeinde
189148 2517 1807 710 71.8 Surberg E 18 1 1789 1077 60.2 305 17 208 11.6 47 2.6 152 8.5 2013 gemeinde
189148 2517 1807 710 71.8 Surberg Z 11 0.6 1796 980 54.6 238 13.3 234 13 43 2.4 301 16.8 2013 gemeinde
773170 2860 2003 857 70 Syrgenstein E 29 1.4 1974 1088 55.1 486 24.6 148 7.5 78 4 174 8.8 2013 gemeinde
773170 2860 2003 857 70 Syrgenstein Z 18 0.9 1985 988 49.8 439 22.1 135 6.8 58 2.9 365 18.4 2013 gemeinde
189149 4322 2948 1374 68.2 Tacherting E 32 1.1 2916 1926 66 512 17.6 184 6.3 68 2.3 226 7.8 2013 gemeinde
189149 4322 2948 1374 68.2 Tacherting Z 28 0.9 2920 1815 62.2 429 14.7 187 6.4 62 2.1 427 14.6 2013 gemeinde
189150 1536 1140 396 74.2 Taching a.See E 15 1.3 1125 721 64.1 172 15.3 115 10.2 27 2.4 90 8 2013 gemeinde
189150 1536 1140 396 74.2 Taching a.See Z 9 0.8 1131 687 60.7 136 12 114 10.1 32 2.8 162 14.3 2013 gemeinde
779217 797 546 251 68.5 Tagmersheim E 5 0.9 541 321 59.3 119 22 24 4.4 20 3.7 57 10.5 2013 gemeinde
779217 797 546 251 68.5 Tagmersheim Z 6 1.1 540 292 54.1 113 20.9 26 4.8 18 3.3 91 16.9 2013 gemeinde
277148 3087 2064 1023 66.9 Tann, M E 28 1.4 2036 1313 64.5 279 13.7 87 4.3 46 2.3 311 15.3 2013 gemeinde
277148 3087 2064 1023 66.9 Tann, M Z 35 1.7 2029 1196 58.9 263 13 89 4.4 42 2.1 439 21.6 2013 gemeinde
374159 1267 951 316 75.1 Tännesberg, M E 12 1.3 939 517 55.1 176 18.7 40 4.3 20 2.1 186 19.8 2013 gemeinde
374159 1267 951 316 75.1 Tännesberg, M Z 8 0.8 943 497 52.7 179 19 49 5.2 18 1.9 200 21.2 2013 gemeinde
779218 3134 2282 852 72.8 Tapfheim E 39 1.7 2243 1317 58.7 407 18.1 121 5.4 127 5.7 271 12.1 2013 gemeinde
779218 3134 2282 852 72.8 Tapfheim Z 21 0.9 2261 1229 54.4 380 16.8 120 5.3 85 3.8 447 19.8 2013 gemeinde
679192 663 521 142 78.6 Tauberrettersheim E 6 1.2 515 356 69.1 77 15 33 6.4 12 2.3 37 7.2 2013 gemeinde
679192 663 521 142 78.6 Tauberrettersheim Z 9 1.7 512 323 63.1 82 16 33 6.4 15 2.9 59 11.5 2013 gemeinde
183145 1090 793 297 72.8 Taufkirchen E 8 1 785 556 70.8 60 7.6 45 5.7 17 2.2 107 13.6 2013 gemeinde
183145 1090 793 297 72.8 Taufkirchen Z 5 0.6 788 523 66.4 56 7.1 44 5.6 10 1.3 155 19.7 2013 gemeinde
184145 12254 9185 3069 75 Taufkirchen E 69 0.8 9116 4619 50.7 2001 22 1063 11.7 229 2.5 1204 13.2 2013 gemeinde
184145 12254 9185 3069 75 Taufkirchen Z 64 0.7 9121 4177 45.8 1992 21.8 867 9.5 310 3.4 1775 19.5 2013 gemeinde
177139 6991 4861 2130 69.5 Taufkirchen (Vils) E 50 1 4811 2941 61.1 740 15.4 228 4.7 112 2.3 790 16.4 2013 gemeinde
177139 6991 4861 2130 69.5 Taufkirchen (Vils) Z 24 0.5 4837 2726 56.4 658 13.6 263 5.4 118 2.4 1072 22.2 2013 gemeinde
375204 4013 2899 1114 72.2 Tegernheim E 24 0.8 2875 1428 49.7 596 20.7 182 6.3 76 2.6 593 20.6 2013 gemeinde
375204 4013 2899 1114 72.2 Tegernheim Z 14 0.5 2885 1447 50.2 534 18.5 211 7.3 106 3.7 587 20.3 2013 gemeinde
182132 2766 2015 751 72.8 Tegernsee, St E 24 1.2 1991 1235 62 278 14 114 5.7 50 2.5 314 15.8 2013 gemeinde
182132 2766 2015 751 72.8 Tegernsee, St Z 16 0.8 1999 1132 56.6 249 12.5 116 5.8 52 2.6 450 22.5 2013 gemeinde
172134 7145 4966 2179 69.5 Teisendorf, M E 46 0.9 4920 3351 68.1 630 12.8 411 8.4 103 2.1 425 8.6 2013 gemeinde
172134 7145 4966 2179 69.5 Teisendorf, M Z 30 0.6 4936 3182 64.5 522 10.6 394 8 119 2.4 719 14.6 2013 gemeinde
171131 1478 1015 463 68.7 Teising E 9 0.9 1006 672 66.8 111 11 48 4.8 22 2.2 153 15.2 2013 gemeinde
171131 1478 1015 463 68.7 Teising Z 2 0.2 1013 609 60.1 118 11.6 63 6.2 27 2.7 196 19.3 2013 gemeinde
